GroupId,QuizId,OrganizationId,SchemeOfWorkId
617,4877,617-4877-8386,8386
9878,4877,9878-4877-8386,8386
7651,4877,7651-4877-8386,8386
11351,4877,11351-4877-8386,8386
3978,4877,3978-4877-8386,8386
7275,4877,7275-4877-8386,8386
2794,4877,2794-4877-8386,8386
3931,4877,3931-4877-8386,8386
8499,4877,8499-4877-8386,8386
1307,4877,1307-4877-8386,8386
3472,4877,3472-4877-8386,8386
9922,4877,9922-4877-8386,8386
10019,4877,10019-4877-8386,8386
4189,4877,4189-4877-8386,8386
11698,4877,11698-4877-8386,8386
9292,4877,9292-4877-8386,8386
1661,4877,1661-4877-8386,8386
2631,4877,2631-4877-8386,8386
5234,4877,5234-4877-8386,8386
11315,4877,11315-4877-8386,8386
7383,12011,7383-12011-8386,8386
647,12011,647-12011-8386,8386
7383,15472,7383-15472-8386,8386
6092,15472,6092-15472-8386,8386
8432,15472,8432-15472-8386,8386
10615,15472,10615-15472-8386,8386
6092,12011,6092-12011-8386,8386
194,4877,194-4877-8386,8386
6092,4877,6092-4877-8386,8386
10615,4877,10615-4877-8386,8386
8581,4877,8581-4877-8386,8386
9172,190,9172-190-8386,8386
11817,12011,11817-12011-8386,8386
6092,1885,6092-1885-8386,8386
4227,5156,4227-5156-8386,8386
7841,13672,7841-13672-8388,8388
10785,12215,10785-12215-40959,40959
10625,14473,10625-14473-8378,8378
1235,14473,1235-14473-8378,8378
2665,14473,2665-14473-8378,8378
6057,14473,6057-14473-8378,8378
4282,14473,4282-14473-8378,8378
10782,14473,10782-14473-8378,8378
8108,14473,8108-14473-8378,8378
11745,85,11745-85-8376,8376
5209,85,5209-85-8376,8376
8438,85,8438-85-8376,8376
7013,85,7013-85-8376,8376
9841,85,9841-85-8376,8376
1875,85,1875-85-8376,8376
198,85,198-85-8376,8376
422,85,422-85-8376,8376
6371,85,6371-85-8376,8376
11745,3787,11745-3787-8376,8376
422,3787,422-3787-8376,8376
9856,3787,9856-3787-8376,8376
9399,3787,9399-3787-8376,8376
198,3787,198-3787-8376,8376
4191,15213,4191-15213-8378,8378
10625,15213,10625-15213-8378,8378
1235,15213,1235-15213-8378,8378
6145,15213,6145-15213-8378,8378
6106,15213,6106-15213-8378,8378
6057,15213,6057-15213-8378,8378
11052,15213,11052-15213-8378,8378
422,8606,422-8606-8376,8376
359,11090,359-11090-8376,8376
5707,11090,5707-11090-8376,8376
6145,11090,6145-11090-8376,8376
7013,11090,7013-11090-8376,8376
5180,3787,5180-3787-8376,8376
5180,8606,5180-8606-8376,8376
8438,8800,8438-8800-8376,8376
10188,8800,10188-8800-8376,8376
422,8800,422-8800-8376,8376
4191,11090,4191-11090-8376,8376
11616,11090,11616-11090-8376,8376
10188,11090,10188-11090-8376,8376
7116,15213,7116-15213-8378,8378
10188,7628,10188-7628-8376,8376
4261,14473,4261-14473-8378,8378
1875,3787,1875-3787-8376,8376
6841,14059,6841-14059-8375,8375
10188,12780,10188-12780-8376,8376
1925,15213,1925-15213-8378,8378
4261,15213,4261-15213-8378,8378
8378,1089,8378-1089-28237,28237
3726,1089,3726-1089-28228,28228
122,15417,122-15417-8418,8418
3179,15417,3179-15417-8418,8418
4539,3629,4539-3629-8419,8419
554,3629,554-3629-8415,8415
6202,14897,6202-14897-28228,28228
11218,14897,11218-14897-28228,28228
7310,14897,7310-14897-28237,28237
6240,16760,6240-16760-8375,8375
4032,16760,4032-16760-8375,8375
78,16760,78-16760-8375,8375
9672,16760,9672-16760-8375,8375
6139,16760,6139-16760-8375,8375
6057,16760,6057-16760-8375,8375
1295,16760,1295-16760-8375,8375
942,16760,942-16760-8375,8375
11688,16760,11688-16760-8375,8375
5896,16993,5896-16993-8419,8419
5656,16993,5656-16993-8419,8419
8363,16993,8363-16993-8419,8419
11307,16993,11307-16993-8419,8419
2224,16993,2224-16993-8419,8419
6838,16993,6838-16993-8419,8419
5934,16993,5934-16993-8419,8419
6987,15477,6987-15477-8419,8419
8363,15477,8363-15477-8419,8419
6838,15477,6838-15477-8419,8419
10433,15477,10433-15477-8419,8419
8386,14482,8386-14482-8466,8466
10223,12900,10223-12900-8419,8419
8386,13612,8386-13612-8466,8466
4748,15477,4748-15477-8419,8419
2224,15477,2224-15477-8419,8419
9557,15477,9557-15477-8419,8419
10555,16993,10555-16993-8419,8419
8328,16993,8328-16993-8419,8419
8887,16993,8887-16993-8419,8419
10433,16993,10433-16993-8419,8419
11476,16993,11476-16993-8419,8419
4000,16993,4000-16993-8419,8419
5896,13157,5896-13157-8418,8418
114,13157,114-13157-8418,8418
4029,13157,4029-13157-8418,8418
11020,13157,11020-13157-8418,8418
1889,13157,1889-13157-8418,8418
11566,13157,11566-13157-8418,8418
4698,13157,4698-13157-8418,8418
3891,13157,3891-13157-8418,8418
7300,13157,7300-13157-8418,8418
5722,13157,5722-13157-8418,8418
9236,13157,9236-13157-8418,8418
8838,13157,8838-13157-8418,8418
6802,13157,6802-13157-8418,8418
6798,13157,6798-13157-8418,8418
5597,13157,5597-13157-8418,8418
10118,13157,10118-13157-8418,8418
4927,13157,4927-13157-8418,8418
6882,13157,6882-13157-8418,8418
3478,13157,3478-13157-8418,8418
4518,13157,4518-13157-8418,8418
9356,13157,9356-13157-8418,8418
4172,13157,4172-13157-8418,8418
8363,2185,8363-2185-8419,8419
6987,2185,6987-2185-8419,8419
2224,2185,2224-2185-8419,8419
6838,2185,6838-2185-8419,8419
8887,7503,8887-7503-8419,8419
4748,2185,4748-2185-8419,8419
7044,9744,7044-9744-8418,8418
6256,9744,6256-9744-8418,8418
9236,9744,9236-9744-8418,8418
4927,9744,4927-9744-8418,8418
10628,659,10628-659-12,12
10026,15477,10026-15477-8419,8419
768,15477,768-15477-8419,8419
6009,8542,6009-8542-8425,8425
5259,8542,5259-8542-8425,8425
6705,8542,6705-8542-8425,8425
7600,12057,7600-12057-8419,8419
3298,8412,3298-8412-28237,28237
10979,8412,10979-8412-28237,28237
992,8412,992-8412-28237,28237
3077,8412,3077-8412-28237,28237
2630,8412,2630-8412-28237,28237
9695,8412,9695-8412-28237,28237
10753,3340,10753-3340-28237,28237
5963,8412,5963-8412-28237,28237
11218,9514,11218-9514-28228,28228
7309,6782,7309-6782-28228,28228
10266,6782,10266-6782-28228,28228
3234,5737,3234-5737-28237,28237
10929,5737,10929-5737-28237,28237
10979,3198,10979-3198-28237,28237
11681,3198,11681-3198-28237,28237
992,3198,992-3198-28237,28237
3077,3198,3077-3198-28237,28237
9695,3198,9695-3198-28237,28237
5963,3198,5963-3198-28237,28237
5426,3198,5426-3198-28237,28237
2630,3198,2630-3198-28237,28237
10625,5199,10625-5199-8378,8378
7116,5199,7116-5199-8378,8378
6106,5199,6106-5199-8378,8378
4282,5199,4282-5199-8378,8378
614,5199,614-5199-8378,8378
4261,5199,4261-5199-8378,8378
693,5199,693-5199-8378,8378
53,5199,53-5199-8378,8378
1235,5199,1235-5199-8378,8378
5905,5199,5905-5199-8378,8378
3508,5199,3508-5199-8378,8378
9913,5199,9913-5199-8378,8378
6657,12095,6657-12095-8380,8380
11052,1925,11052-1925-8378,8378
1235,1925,1235-1925-8378,8378
53,1925,53-1925-8378,8378
10038,122,10038-122-8378,8378
6106,122,6106-122-8378,8378
3392,122,3392-122-8378,8378
4191,5199,4191-5199-8378,8378
11110,5199,11110-5199-8378,8378
3392,5199,3392-5199-8378,8378
11110,1925,11110-1925-8378,8378
3004,1925,3004-1925-8378,8378
10188,14594,10188-14594-8376,8376
4191,14594,4191-14594-8376,8376
11052,14594,11052-14594-8376,8376
5180,14594,5180-14594-8376,8376
422,14594,422-14594-8376,8376
7065,11584,7065-11584-8378,8378
2058,11584,2058-11584-8378,8378
7116,11584,7116-11584-8378,8378
6057,16772,6057-16772-8378,8378
4282,16772,4282-16772-8378,8378
3650,16772,3650-16772-8378,8378
7116,16772,7116-16772-8378,8378
10625,16772,10625-16772-8378,8378
6106,16772,6106-16772-8378,8378
693,16772,693-16772-8378,8378
53,16772,53-16772-8378,8378
614,16772,614-16772-8378,8378
9247,15216,9247-15216-8378,8378
7116,15216,7116-15216-8378,8378
10341,15216,10341-15216-8378,8378
3650,15216,3650-15216-8378,8378
4282,15216,4282-15216-8378,8378
614,15216,614-15216-8378,8378
6106,15216,6106-15216-8378,8378
2599,15216,2599-15216-8378,8378
53,15216,53-15216-8378,8378
6778,15216,6778-15216-8378,8378
4261,15216,4261-15216-8378,8378
4191,16719,4191-16719-8378,8378
4282,16719,4282-16719-8378,8378
10625,16719,10625-16719-8378,8378
1235,16719,1235-16719-8378,8378
4261,16719,4261-16719-8378,8378
7116,16719,7116-16719-8378,8378
10341,16719,10341-16719-8378,8378
7218,16719,7218-16719-8378,8378
614,16719,614-16719-8378,8378
11822,16719,11822-16719-8378,8378
6106,16719,6106-16719-8378,8378
4282,9816,4282-9816-8378,8378
10625,9816,10625-9816-8378,8378
1235,9816,1235-9816-8378,8378
2058,9816,2058-9816-8378,8378
8108,9816,8108-9816-8378,8378
6106,9816,6106-9816-8378,8378
6057,9816,6057-9816-8378,8378
10782,9816,10782-9816-8378,8378
3650,6855,3650-6855-8378,8378
9728,6855,9728-6855-8378,8378
9913,6855,9913-6855-8378,8378
9913,16772,9913-16772-8378,8378
3392,16772,3392-16772-8378,8378
6057,16719,6057-16719-8378,8378
53,16719,53-16719-8378,8378
3508,16719,3508-16719-8378,8378
11110,16719,11110-16719-8378,8378
7116,9816,7116-9816-8378,8378
5355,898,5355-898-9,9
10934,4832,10934-4832-8400,8400
11757,4583,11757-4583-8400,8400
2486,4583,2486-4583-8400,8400
4032,13553,4032-13553-8375,8375
6240,13553,6240-13553-8375,8375
11304,13553,11304-13553-8375,8375
942,13553,942-13553-8375,8375
11688,13553,11688-13553-8375,8375
9672,13553,9672-13553-8375,8375
3330,13553,3330-13553-8375,8375
840,13553,840-13553-8375,8375
4187,13553,4187-13553-8375,8375
9399,13553,9399-13553-8375,8375
6057,13553,6057-13553-8375,8375
1295,13553,1295-13553-8375,8375
6841,13553,6841-13553-8375,8375
1925,13553,1925-13553-8375,8375
5204,11036,5204-11036-10237,10237
6047,11036,6047-11036-10237,10237
3945,6117,3945-6117-8376,8376
10625,16963,10625-16963-8378,8378
1853,16963,1853-16963-8378,8378
3816,16963,3816-16963-8378,8378
7116,16963,7116-16963-8378,8378
4282,16963,4282-16963-8378,8378
3650,16963,3650-16963-8378,8378
614,16963,614-16963-8378,8378
6106,16963,6106-16963-8378,8378
3472,16963,3472-16963-8378,8378
859,16963,859-16963-8378,8378
6778,16963,6778-16963-8378,8378
9913,16963,9913-16963-8378,8378
5707,9291,5707-9291-8376,8376
10188,9291,10188-9291-8376,8376
6145,5104,6145-5104-8362,8362
359,5104,359-5104-8362,8362
859,6253,859-6253-8378,8378
915,6253,915-6253-8378,8378
3816,6253,3816-6253-8378,8378
2040,6253,2040-6253-8378,8378
3472,6253,3472-6253-8378,8378
198,11495,198-11495-8374,8374
9856,11495,9856-11495-8374,8374
7013,11495,7013-11495-8374,8374
11253,13795,11253-13795-10240,10240
1136,13795,1136-13795-10241,10241
2362,13795,2362-13795-10240,10240
2931,1969,2931-1969-10238,10238
238,1969,238-1969-10238,10238
5204,1969,5204-1969-10237,10237
4691,1969,4691-1969-10238,10238
7116,6253,7116-6253-8378,8378
1853,6253,1853-6253-8378,8378
4441,6033,4441-6033-10242,10242
3945,16930,3945-16930-8378,8378
6145,16930,6145-16930-8378,8378
5075,4736,5075-4736-8386,8386
8552,4736,8552-4736-8386,8386
419,4736,419-4736-8386,8386
534,4736,534-4736-8386,8386
2093,4736,2093-4736-8386,8386
4569,4736,4569-4736-8386,8386
4291,4736,4291-4736-8386,8386
915,4736,915-4736-8386,8386
4036,4736,4036-4736-8386,8386
4191,4736,4191-4736-8386,8386
8432,4736,8432-4736-8386,8386
1513,4736,1513-4736-8386,8386
1395,4736,1395-4736-8386,8386
4576,4736,4576-4736-8386,8386
10038,4736,10038-4736-8386,8386
10811,4736,10811-4736-8386,8386
9292,4736,9292-4736-8386,8386
11688,5797,11688-5797-8375,8375
11304,5797,11304-5797-8375,8375
6240,5797,6240-5797-8375,8375
840,5797,840-5797-8375,8375
3330,5797,3330-5797-8375,8375
942,5797,942-5797-8375,8375
4032,5797,4032-5797-8375,8375
9672,5797,9672-5797-8375,8375
1295,5797,1295-5797-8375,8375
11688,8265,11688-8265-8375,8375
6240,8265,6240-8265-8375,8375
4032,8265,4032-8265-8375,8375
11304,8265,11304-8265-8375,8375
3330,8265,3330-8265-8375,8375
942,8265,942-8265-8375,8375
840,8265,840-8265-8375,8375
6240,4381,6240-4381-8375,8375
4032,4381,4032-4381-8375,8375
16,4381,16-4381-8375,8375
6057,4381,6057-4381-8375,8375
1091,4381,1091-4381-8375,8375
9672,4381,9672-4381-8375,8375
6502,4381,6502-4381-8375,8375
1295,8265,1295-8265-8375,8375
6841,8265,6841-8265-8375,8375
9672,8265,9672-8265-8375,8375
11688,4381,11688-4381-8375,8375
10709,3550,10709-3550-40958,40958
3330,7462,3330-7462-8375,8375
6240,10533,6240-10533-8375,8375
4032,10533,4032-10533-8375,8375
11688,10533,11688-10533-8375,8375
6057,10533,6057-10533-8375,8375
11304,5748,11304-5748-8375,8375
7265,5748,7265-5748-8375,8375
942,10533,942-10533-8375,8375
7265,7462,7265-7462-8375,8375
10625,1891,10625-1891-8378,8378
1235,1891,1235-1891-8378,8378
6106,1891,6106-1891-8378,8378
6057,1891,6057-1891-8378,8378
9247,1891,9247-1891-8378,8378
4291,1891,4291-1891-8378,8378
7694,1891,7694-1891-8378,8378
3799,1891,3799-1891-8378,8378
11520,1891,11520-1891-8378,8378
8920,6311,8920-6311-28228,28228
8807,93,8807-93-8415,8415
2715,12643,2715-12643-8419,8419
5934,11907,5934-11907-8419,8419
5149,13780,5149-13780-28228,28228
10291,13780,10291-13780-28228,28228
5355,1397,5355-1397-9,9
8386,10881,8386-10881-8466,8466
4441,231,4441-231-10242,10242
3283,231,3283-231-10242,10242
6125,2890,6125-2890-8492,8492
8386,6889,8386-6889-8466,8466
6106,8770,6106-8770-8378,8378
5043,8770,5043-8770-8378,8378
4261,8770,4261-8770-8378,8378
6125,13863,6125-13863-8492,8492
1735,8932,1735-8932-10236,10236
11167,13433,11167-13433-8378,8378
693,16963,693-16963-8378,8378
53,16963,53-16963-8378,8378
1295,6779,1295-6779-8375,8375
3307,8770,3307-8770-8378,8378
11304,8640,11304-8640-8375,8375
5355,10100,5355-10100-9,9
6125,10100,6125-10100-8492,8492
9324,15680,9324-15680-8419,8419
5896,6025,5896-6025-8419,8419
2174,6025,2174-6025-8419,8419
1228,6025,1228-6025-8419,8419
3478,6025,3478-6025-8419,8419
1109,6025,1109-6025-8419,8419
11809,6025,11809-6025-8419,8419
4698,6025,4698-6025-8419,8419
4191,1915,4191-1915-8376,8376
7013,1915,7013-1915-8376,8376
10188,1915,10188-1915-8376,8376
11052,1915,11052-1915-8376,8376
359,1915,359-1915-8376,8376
6145,1915,6145-1915-8376,8376
422,1915,422-1915-8376,8376
2824,8542,2824-8542-8425,8425
9949,8542,9949-8542-8425,8425
10187,8542,10187-8542-8425,8425
3348,8542,3348-8542-8425,8425
7438,9129,7438-9129-8464,8464
7790,9129,7790-9129-8464,8464
1109,9129,1109-9129-8464,8464
11318,9129,11318-9129-8464,8464
6035,9129,6035-9129-8464,8464
1968,9129,1968-9129-8464,8464
5259,9129,5259-9129-8464,8464
4441,8840,4441-8840-10242,10242
11304,14501,11304-14501-8375,8375
3330,14501,3330-14501-8375,8375
6145,14501,6145-14501-8375,8375
359,14501,359-14501-8375,8375
10188,13766,10188-13766-8376,8376
422,13766,422-13766-8376,8376
5180,13766,5180-13766-8376,8376
1468,6667,1468-6667-8376,8376
5180,6667,5180-6667-8376,8376
5209,6667,5209-6667-8376,8376
11304,5050,11304-5050-8375,8375
3330,5050,3330-5050-8375,8375
7265,5050,7265-5050-8375,8375
359,5050,359-5050-8375,8375
6145,5050,6145-5050-8375,8375
422,6667,422-6667-8376,8376
3931,13766,3931-13766-8376,8376
11688,6584,11688-6584-8375,8375
10188,15661,10188-15661-8376,8376
5707,15661,5707-15661-8376,8376
11688,14501,11688-14501-8375,8375
8623,13509,8623-13509-8375,8375
7265,13509,7265-13509-8375,8375
1513,2658,1513-2658-8380,8380
10811,13831,10811-13831-8380,8380
1136,16477,1136-16477-10241,10241
10625,10898,10625-10898-8378,8378
4282,10898,4282-10898-8378,8378
6145,10898,6145-10898-8378,8378
6057,10898,6057-10898-8378,8378
9913,10898,9913-10898-8378,8378
1235,10898,1235-10898-8378,8378
4282,3814,4282-3814-8378,8378
10625,3814,10625-3814-8378,8378
53,3814,53-3814-8378,8378
7116,3814,7116-3814-8378,8378
6106,3814,6106-3814-8378,8378
614,3814,614-3814-8378,8378
6057,3814,6057-3814-8378,8378
8164,3814,8164-3814-8378,8378
693,3814,693-3814-8378,8378
11052,3814,11052-3814-8378,8378
1235,3814,1235-3814-8378,8378
3392,3814,3392-3814-8378,8378
10625,13901,10625-13901-8378,8378
6057,13901,6057-13901-8378,8378
9913,8770,9913-8770-8378,8378
359,10898,359-10898-8378,8378
11110,3814,11110-3814-8378,8378
693,15216,693-15216-8378,8378
4261,3814,4261-3814-8378,8378
8252,11409,8252-11409-8400,8400
8828,16619,8828-16619-10239,10239
10851,16619,10851-16619-10239,10239
6057,16619,6057-16619-10239,10239
2420,16619,2420-16619-10239,10239
1332,16619,1332-16619-10239,10239
6101,3678,6101-3678-10241,10241
6087,4027,6087-4027-10238,10238
802,4027,802-4027-10238,10238
2901,4027,2901-4027-10238,10238
4691,4027,4691-4027-10238,10238
9201,4027,9201-4027-10238,10238
4369,4027,4369-4027-10238,10238
11253,7107,11253-7107-10240,10240
2362,7107,2362-7107-10240,10240
10723,2212,10723-2212-8400,8400
2821,14192,2821-14192-8408,8408
11509,11409,11509-11409-8400,8400
6106,5528,6106-5528-8378,8378
2040,6886,2040-6886-8378,8378
6125,13820,6125-13820-8493,8493
2886,13820,2886-13820-8493,8493
8219,6886,8219-6886-8378,8378
10625,3623,10625-3623-8378,8378
1235,3623,1235-3623-8378,8378
10341,3623,10341-3623-8378,8378
53,3623,53-3623-8378,8378
614,3623,614-3623-8378,8378
6106,3623,6106-3623-8378,8378
3799,3623,3799-3623-8378,8378
6057,3623,6057-3623-8378,8378
9913,3623,9913-3623-8378,8378
6106,14812,6106-14812-8378,8378
5209,9216,5209-9216-8376,8376
4432,2247,4432-2247-10243,10243
5674,2247,5674-2247-10243,10243
3612,16936,3612-16936-10242,10242
5075,2568,5075-2568-8378,8378
11052,2568,11052-2568-8378,8378
419,2568,419-2568-8378,8378
8552,2568,8552-2568-8378,8378
915,2568,915-2568-8378,8378
3978,2568,3978-2568-8378,8378
7116,2568,7116-2568-8378,8378
1853,2568,1853-2568-8378,8378
10038,2568,10038-2568-8378,8378
4441,4699,4441-4699-10242,10242
4441,3365,4441-3365-10242,10242
6770,9728,6770-9728-8388,8388
948,9728,948-9728-8388,8388
4191,6253,4191-6253-8378,8378
2040,2568,2040-2568-8378,8378
1780,2384,1780-2384-28228,28228
3610,13023,3610-13023-10238,10238
2397,4877,2397-4877-8386,8386
7575,2,7575-2-66488,66488
410,8850,410-8850-66488,66488
8288,8850,8288-8850-66488,66488
7335,8850,7335-8850-66488,66488
1036,2527,1036-2527-10238,10238
2931,2527,2931-2527-10238,10238
7265,2527,7265-2527-10238,10238
238,2527,238-2527-10238,10238
4691,2527,4691-2527-10238,10238
3610,2527,3610-2527-10238,10238
6145,10747,6145-10747-8374,8374
5204,10747,5204-10747-8374,8374
7662,16619,7662-16619-10239,10239
7719,16619,7719-16619-10239,10239
7013,1597,7013-1597-8380,8380
3978,4736,3978-4736-8386,8386
1995,5371,1995-5371-8400,8400
11494,5371,11494-5371-8399,8399
2261,5371,2261-5371-8400,8400
2821,16583,2821-16583-8408,8408
6106,844,6106-844-8378,8378
4851,9129,4851-9129-8464,8464
10625,7323,10625-7323-8378,8378
1235,7323,1235-7323-8378,8378
7116,7323,7116-7323-8378,8378
9913,7323,9913-7323-8378,8378
53,7323,53-7323-8378,8378
6106,7323,6106-7323-8378,8378
4282,7323,4282-7323-8378,8378
614,7323,614-7323-8378,8378
6057,7323,6057-7323-8378,8378
4261,7323,4261-7323-8378,8378
693,7323,693-7323-8378,8378
3392,7323,3392-7323-8378,8378
11110,5978,11110-5978-8378,8378
6057,5978,6057-5978-8378,8378
9913,5978,9913-5978-8378,8378
198,1583,198-1583-8374,8374
11052,3391,11052-3391-8378,8378
10625,3391,10625-3391-8378,8378
3508,3391,3508-3391-8378,8378
4282,3391,4282-3391-8378,8378
7116,3391,7116-3391-8378,8378
614,3391,614-3391-8378,8378
4261,3391,4261-3391-8378,8378
10341,3391,10341-3391-8378,8378
693,3391,693-3391-8378,8378
53,3391,53-3391-8378,8378
6106,3391,6106-3391-8378,8378
1235,3391,1235-3391-8378,8378
6057,3391,6057-3391-8378,8378
8164,3391,8164-3391-8378,8378
11110,3391,11110-3391-8378,8378
7013,1012,7013-1012-8374,8374
2095,5710,2095-5710-8378,8378
802,13087,802-13087-10238,10238
2901,13087,2901-13087-10238,10238
2190,13087,2190-13087-10238,10238
4691,13087,4691-13087-10238,10238
9201,13087,9201-13087-10238,10238
2190,4027,2190-4027-10238,10238
1036,4027,1036-4027-10238,10238
9073,941,9073-941-8400,8400
2324,941,2324-941-8400,8400
11408,941,11408-941-8400,8400
6125,13632,6125-13632-8491,8491
8386,13632,8386-13632-8466,8466
6125,16067,6125-16067-8491,8491
6533,9971,6533-9971-8493,8493
10568,9740,10568-9740-40960,40960
6951,14438,6951-14438-8492,8492
6533,14438,6533-14438-8492,8492
5355,14438,5355-14438-9,9
2886,14438,2886-14438-8492,8492
9088,14438,9088-14438-8492,8492
3121,7454,3121-7454-10239,10239
4152,7454,4152-7454-10239,10239
9736,7454,9736-7454-10239,10239
2420,7454,2420-7454-10239,10239
1332,7454,1332-7454-10239,10239
5414,7454,5414-7454-10239,10239
8170,7454,8170-7454-10239,10239
10851,7454,10851-7454-10239,10239
6125,16923,6125-16923-8492,8492
6125,11109,6125-11109-8492,8492
11304,145,11304-145-8375,8375
11688,145,11688-145-8375,8375
1295,145,1295-145-8375,8375
942,12656,942-12656-8375,8375
3330,12656,3330-12656-8375,8375
11304,12656,11304-12656-8375,8375
942,9201,942-9201-8375,8375
11304,9201,11304-9201-8375,8375
11688,12656,11688-12656-8375,8375
7265,12656,7265-12656-8375,8375
11688,9504,11688-9504-8375,8375
942,9504,942-9504-8375,8375
359,9504,359-9504-8375,8375
11304,9504,11304-9504-8375,8375
3330,9504,3330-9504-8375,8375
6145,9504,6145-9504-8375,8375
942,145,942-145-8375,8375
11688,7280,11688-7280-8375,8375
6240,7280,6240-7280-8375,8375
942,7280,942-7280-8375,8375
4032,7280,4032-7280-8375,8375
3330,7280,3330-7280-8375,8375
11304,7280,11304-7280-8375,8375
840,7280,840-7280-8375,8375
9672,7280,9672-7280-8375,8375
10851,2107,10851-2107-10239,10239
4152,2107,4152-2107-10239,10239
3610,2107,3610-2107-10238,10238
2931,2107,2931-2107-10238,10238
3121,2107,3121-2107-10239,10239
5414,2107,5414-2107-10239,10239
6087,2107,6087-2107-10238,10238
2420,2107,2420-2107-10239,10239
8170,2107,8170-2107-10239,10239
